2023/05/28,09:31:00,  Test No.:,        17
MAP,BASE,L-TOP,X,1   ,Y,1   
DATA:,3262-019(OS)-OGRT-220902-d
Result of AutoTest(All steps)

Start time:,05/28/2023,09:26:30
End time  :,05/28/2023,09:31:00

Test result:,PASS

TEST-Step,2850,PASS-Step,2850,FAIL-Step,0
CCD-Err,0,SKIP-Err,0




AST,STEP-No.  ,STEP-NAME   ,,MOD  ,JUDGE   ,,  MODE  ,,,,REF-VALUE  ,MEAS-VALUE ,HI-LIMIT   ,LO-LIMIT   ,,,,,,,,,NET_H ,NET_L ,NET_G1,NET_G2,,,,,,,,,,,,,,,,,,,,,,,PNT-H ,PNT-L ,,,,,,,,,,,,SMX,SMY,
AST,2122      ,N62   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,146   ,,,,,,,,,,,,  0,  0,
AST,2123      ,N62   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,147   ,,,,,,,,,,,,  0,  0,
AST,2124      ,N62   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,123   ,,,,,,,,,,,,  0,  0,
AST,2125      ,N62   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,125   ,,,,,,,,,,,,  0,  0,
AST,2126      ,N62   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,124   ,,,,,,,,,,,,  0,  0,
AST,2127      ,N62   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,138   ,,,,,,,,,,,,  0,  0,
AST,2128      ,N62   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,137   ,,,,,,,,,,,,  0,  0,
AST,2129      ,N62   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,139   ,,,,,,,,,,,,  0,  0,
AST,2130      ,N62   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,136   ,,,,,,,,,,,,  0,  0,
AST,2131      ,N62   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,126   ,,,,,,,,,,,,  0,  0,
AST,2132      ,N62   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,127   ,,,,,,,,,,,,  0,  0,
AST,2133      ,N62   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,140   ,,,,,,,,,,,,  0,  0,
AST,2134      ,N62   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,141   ,,,,,,,,,,,,  0,  0,
AST,2135      ,N62   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,134   ,,,,,,,,,,,,  0,  0,
AST,2136      ,N62   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,135   ,,,,,,,,,,,,  0,  0,
AST,2137      ,N62   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,128   ,,,,,,,,,,,,  0,  0,
AST,2138      ,N62   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,129   ,,,,,,,,,,,,  0,  0,
AST,2139      ,N62   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,142   ,,,,,,,,,,,,  0,  0,
AST,2140      ,N62   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,143   ,,,,,,,,,,,,  0,  0,
AST,2141      ,N62   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,133   ,,,,,,,,,,,,  0,  0,
AST,2142      ,N62   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,132   ,,,,,,,,,,,,  0,  0,
AST,2143      ,N62   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,131   ,,,,,,,,,,,,  0,  0,
AST,2144      ,N62   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,130   ,,,,,,,,,,,,  0,  0,
AST,2145      ,N62   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,148   ,,,,,,,,,,,,  0,  0,
AST,2146      ,N62   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,150   ,,,,,,,,,,,,  0,  0,
AST,2147      ,N62   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2728  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,62    ,149   ,,,,,,,,,,,,  0,  0,
AST,2148      ,N61   N110  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2734  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,110   ,,,,,,,,,,,,  0,  0,
AST,2149      ,N61   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,111   ,,,,,,,,,,,,  0,  0,
AST,2150      ,N61   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,101   ,,,,,,,,,,,,  0,  0,
AST,2151      ,N61   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,102   ,,,,,,,,,,,,  0,  0,
AST,2152      ,N61   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,145   ,,,,,,,,,,,,  0,  0,
AST,2153      ,N61   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,144   ,,,,,,,,,,,,  0,  0,
AST,2154      ,N61   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,97    ,,,,,,,,,,,,  0,  0,
AST,2155      ,N61   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,96    ,,,,,,,,,,,,  0,  0,
AST,2156      ,N61   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,98    ,,,,,,,,,,,,  0,  0,
AST,2157      ,N61   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,100   ,,,,,,,,,,,,  0,  0,
AST,2158      ,N61   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,99    ,,,,,,,,,,,,  0,  0,
AST,2159      ,N61   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,146   ,,,,,,,,,,,,  0,  0,
AST,2160      ,N61   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,147   ,,,,,,,,,,,,  0,  0,
AST,2161      ,N61   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,123   ,,,,,,,,,,,,  0,  0,
AST,2162      ,N61   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,125   ,,,,,,,,,,,,  0,  0,
AST,2163      ,N61   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,124   ,,,,,,,,,,,,  0,  0,
AST,2164      ,N61   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,138   ,,,,,,,,,,,,  0,  0,
AST,2165      ,N61   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,137   ,,,,,,,,,,,,  0,  0,
AST,2166      ,N61   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,139   ,,,,,,,,,,,,  0,  0,
AST,2167      ,N61   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,136   ,,,,,,,,,,,,  0,  0,
AST,2168      ,N61   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,126   ,,,,,,,,,,,,  0,  0,
AST,2169      ,N61   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,127   ,,,,,,,,,,,,  0,  0,
AST,2170      ,N61   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,140   ,,,,,,,,,,,,  0,  0,
AST,2171      ,N61   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,141   ,,,,,,,,,,,,  0,  0,
AST,2172      ,N61   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,134   ,,,,,,,,,,,,  0,  0,
AST,2173      ,N61   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,135   ,,,,,,,,,,,,  0,  0,
AST,2174      ,N61   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,128   ,,,,,,,,,,,,  0,  0,
AST,2175      ,N61   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,129   ,,,,,,,,,,,,  0,  0,
AST,2176      ,N61   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,142   ,,,,,,,,,,,,  0,  0,
AST,2177      ,N61   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,143   ,,,,,,,,,,,,  0,  0,
AST,2178      ,N61   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,133   ,,,,,,,,,,,,  0,  0,
AST,2179      ,N61   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,132   ,,,,,,,,,,,,  0,  0,
AST,2180      ,N61   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,131   ,,,,,,,,,,,,  0,  0,
AST,2181      ,N61   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,130   ,,,,,,,,,,,,  0,  0,
AST,2182      ,N61   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,148   ,,,,,,,,,,,,  0,  0,
AST,2183      ,N61   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,150   ,,,,,,,,,,,,  0,  0,
AST,2184      ,N61   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2729  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,61    ,149   ,,,,,,,,,,,,  0,  0,
AST,2185      ,N55   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,111   ,,,,,,,,,,,,  0,  0,
AST,2186      ,N55   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,101   ,,,,,,,,,,,,  0,  0,
AST,2187      ,N55   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,102   ,,,,,,,,,,,,  0,  0,
AST,2188      ,N55   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,145   ,,,,,,,,,,,,  0,  0,
AST,2189      ,N55   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,144   ,,,,,,,,,,,,  0,  0,
AST,2190      ,N55   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,97    ,,,,,,,,,,,,  0,  0,
AST,2191      ,N55   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,96    ,,,,,,,,,,,,  0,  0,
AST,2192      ,N55   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,98    ,,,,,,,,,,,,  0,  0,
AST,2193      ,N55   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,100   ,,,,,,,,,,,,  0,  0,
AST,2194      ,N55   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,99    ,,,,,,,,,,,,  0,  0,
AST,2195      ,N55   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,146   ,,,,,,,,,,,,  0,  0,
AST,2196      ,N55   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,147   ,,,,,,,,,,,,  0,  0,
AST,2197      ,N55   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,123   ,,,,,,,,,,,,  0,  0,
AST,2198      ,N55   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,125   ,,,,,,,,,,,,  0,  0,
AST,2199      ,N55   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,124   ,,,,,,,,,,,,  0,  0,
AST,2200      ,N55   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,138   ,,,,,,,,,,,,  0,  0,
AST,2201      ,N55   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,137   ,,,,,,,,,,,,  0,  0,
AST,2202      ,N55   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 269.1  kR,           ,           ,,,,,,,,,2734  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,139   ,,,,,,,,,,,,  0,  0,
AST,2203      ,N55   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,136   ,,,,,,,,,,,,  0,  0,
AST,2204      ,N55   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,126   ,,,,,,,,,,,,  0,  0,
AST,2205      ,N55   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,127   ,,,,,,,,,,,,  0,  0,
AST,2206      ,N55   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,140   ,,,,,,,,,,,,  0,  0,
AST,2207      ,N55   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,141   ,,,,,,,,,,,,  0,  0,
AST,2208      ,N55   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,134   ,,,,,,,,,,,,  0,  0,
AST,2209      ,N55   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,135   ,,,,,,,,,,,,  0,  0,
AST,2210      ,N55   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,128   ,,,,,,,,,,,,  0,  0,
AST,2211      ,N55   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,129   ,,,,,,,,,,,,  0,  0,
AST,2212      ,N55   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,142   ,,,,,,,,,,,,  0,  0,
AST,2213      ,N55   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,143   ,,,,,,,,,,,,  0,  0,
AST,2214      ,N55   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,133   ,,,,,,,,,,,,  0,  0,
AST,2215      ,N55   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,132   ,,,,,,,,,,,,  0,  0,
AST,2216      ,N55   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,131   ,,,,,,,,,,,,  0,  0,
AST,2217      ,N55   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,130   ,,,,,,,,,,,,  0,  0,
AST,2218      ,N55   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,148   ,,,,,,,,,,,,  0,  0,
AST,2219      ,N55   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,150   ,,,,,,,,,,,,  0,  0,
AST,2220      ,N55   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2734  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,55    ,149   ,,,,,,,,,,,,  0,  0,
AST,2221      ,N54   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,101   ,,,,,,,,,,,,  0,  0,
AST,2222      ,N54   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,102   ,,,,,,,,,,,,  0,  0,
AST,2223      ,N54   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,145   ,,,,,,,,,,,,  0,  0,
AST,2224      ,N54   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,144   ,,,,,,,,,,,,  0,  0,
